filename,treatment,treatment2,treatment3,spoken_comment,written_comment,opened,clicked,unsub,gender,english,age,yearbuilt,units,lowrise,mid_highrise,dem,rep,npp,vote_2020_general,vote_2017_municipal,vote_2016_general
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,23,1988,17,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,19,1971,16,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,33,1962,10,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,20,1962,44,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,27,1949,6,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,27,1963,9,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,52,1987,8,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,40,1944,11,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,31,1964,32,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,49,1963,8,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,37,1937,8,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,39,1987,63,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,54,1987,25,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,56,1940,32,1,0,0,1,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,20,1953,10,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,53,1960,10,1,0,0,1,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,25,1961,6,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,29,1923,34,1,0,0,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,32,1950,21,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,47,1964,7,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,31,1988,8,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,32,1964,6,1,0,0,0,1,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,32,1929,10,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,29,1937,8,1,0,0,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,0,74,1975,200,1,0,0,0,1,1,1,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,49,1961,10,1,0,0,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,25,1988,20,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,28,1962,25,1,0,0,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,50,1941,30,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,28,1987,18,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,46,1961,1,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,30,1927,11,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,47,1911,24,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,45,1963,30,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,53,1969,106,1,0,0,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,0,28,1924,8,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,22,1928,7,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,29,1987,12,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,60,1959.11783,9,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,26,1922,16,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,60,1963,19,1,0,0,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,20,1930,8,1,0,0,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,28,1963,12,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,25,1964,12,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,45,1932,18,1,0,0,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,51,1985,13,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,25,1905,8,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,39,1963,20,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,34,1950,8,1,0,0,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,33,1963,9,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,20,1970,108,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,21,1963,12,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,29,1931,5,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,40,1976,72,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,28,1923,10,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,1,0,1,38,1959,13,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,34,1945,5,1,0,0,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,23,1985,6,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,33,1986,6,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,24,1957,6,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,35,1964,8,1,0,0,1,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,31,1922,8,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,31,1962,14,1,0,0,1,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,43,1986,8,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,18,1962,12,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,31,1923,12,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,73,1975,200,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,33,1964,8,1,0,0,1,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,22,1986,8,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,53,1987,8,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,27,1947,7,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,39,1962,7,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,29,1957,34,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,59,1963,9,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,39,1961,24,1,0,0,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,62,1947,18,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,29,1958,7,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,25,1988,20,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,29,1947,8,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,54,1963,18,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,23,1987,12,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,21,2015,81,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,31,1948,10,1,0,0,1,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,57,1953,18,1,0,0,1,0,1,1,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,29,1922,15,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,26,1928,11,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,34,1963,8,1,0,0,1,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,30,1956,7,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,60,1939,10,1,0,1,0,0,1,1,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,75,1989,80,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,24,1954,14,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,55,1929,12,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,58,1953,7,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,39,1961,27,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,31,1986,8,1,0,1,0,0,1,1,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,36,1987,63,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,35,1947,8,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,21,1988,8,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,25,1987,8,1,0,0,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,53,1920,5,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,29,1972,87,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,77,1955,7,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,23,1959,7,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,45,1987,63,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,52,1924,11,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,31,1952,5,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,24,1986,12,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,25,1986,9,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,53,1947,6,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,51,1961,18,1,0,1,0,0,1,1,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,33,1972,16,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,33,1923,15,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,29,1951,9,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,28,1962,14,1,0,0,1,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,42,1957,12,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,54,1931,5,1,0,0,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,35,1988,8,1,0,0,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,18,1960,6,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,33,1947,8,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,52,1944,6,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,26,1959,6,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,23,1963,8,1,0,0,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,32,1951,6,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,62,1959,13,1,0,0,1,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,44,1964,10,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,29,1951,9,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,22,1965,51,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,46,1902,13,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,68,1958,10,1,0,1,0,0,1,1,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,28,1922,16,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,29,1956,5,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,20,1962,8,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,49,1961,8,1,0,0,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,0,57,1962,12,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,44,1958,6,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,22,1957,12,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,48,1970,108,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,48,1962,9,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,24,1923,10,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,60,1952,8,1,0,0,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,32,1987,16,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,36,1987,20,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,35,1987,8,1,0,0,1,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,35,1923,6,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,40,1987,8,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,34,1959,11,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,0,74,1929,5,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,58,1962,8,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,34,1964,8,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,23,1985,8,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,26,1987,29,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,43,1956,7,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,41,1986,8,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,1,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,27,1921,13,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,27,1930,11,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,19,1965,32,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,71,1913,24,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,21,1923,12,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,29,1964,42,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,32,1971,8,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,72,1986,102,1,0,1,0,0,1,1,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,50,1963,10,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,29,1961,12,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,23,1959.11783,16,1,0,0,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,37,1961,13,1,0,0,1,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,30,1969,55,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,26,1928,16,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,44,1987,9,1,0,0,0,1,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,65,1987,8,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,31,1922,15,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,35,1987,8,1,0,0,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,27,2007,42,1,0,1,0,0,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,29,1985,8,1,0,0,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,34,1962,9,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,27,1923,10,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,55,1922,13,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,29,1988,38,1,0,1,0,0,1,1,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,38,1970,8,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,20,1963,11,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,29,1988,15,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,41,1924,12,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,24,1987,10,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,71,1946,8,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,28,1964,12,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,22,1970,105,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,32,1963,12,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,1,0,1,63,1948,8,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,19,1987,16,1,0,0,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,72,1965,296,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,20,1960,6,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,21,1963,9,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,31,1931,14,1,0,0,0,1,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,24,1930,6,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,50,1963,28,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,26,1963,48,1,0,0,1,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,25,1987,9,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,62,1978,58,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,30,1947,6,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,31,1959,6,1,0,0,0,1,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,27,1930,6,1,0,0,0,1,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,38,1963,12,1,0,1,0,0,1,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,0,1,52,1946,8,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,32,1948,8,1,0,0,0,1,0,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,30,1924,10,1,0,1,0,0,1,0,1
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,0,1,29,1962,6,1,0,0,1,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,0,0,0,1,1,25,1946,12,1,0,1,0,0,0,0,0
longbeach_9.14_T2a,t2a,t2,treatment,0,0,1,0,0,1,1,61,1955,7,1,0,1,0,0,1,0,1
